tema,regione,provincia,scuola,codice_meccanografico,ordine_grado,tipo_scuola,categoria,titolo,ambiti_attivita
Arte e Creatività; Digitalizzazione; PCTO/Alternanza; Orientamento,Lazio,Roma,Angelo Frammartino,RMIS08700Q,II Grado,"Liceo, Tecnico",Progetti e Attività Esemplari,Corso di Illustrazione Digitale con Tavoletta Grafica e Procreate,Arte e Creatività | Digitalizzazione | PCTO/Alternanza | Orientamento
Orientamento; Lingue Straniere; Arte e Creatività; PCTO/Alternanza; Continuità e Accoglienza,Lazio,Roma,Angelo Frammartino,RMIS08700Q,II Grado,"Liceo, Tecnico",Progetti e Attività Esemplari,Organizzazione itinerario turistico guidato da studenti,Orientamento | Lingue Straniere | Arte e Creatività | PCTO/Alternanza | Continuità e Accoglienza
Sport e Benessere; Prevenzione Disagio; Cittadinanza e Legalità; Rapporti con Famiglie,Lazio,Roma,Angelo Frammartino,RMIS08700Q,II Grado,"Liceo, Tecnico",Progetti e Attività Esemplari,Laboratori sui Disturbi del Comportamento Alimentare,Sport e Benessere | Prevenzione Disagio | Educazione Civica | Rapporti con Famiglie
Lingue Straniere; Orientamento; Intercultura e Lingue,Lazio,Roma,Angelo Frammartino,RMIS08700Q,II Grado,"Liceo, Tecnico",Progetti e Attività Esemplari,Campionato Nazionale delle Lingue (Spagnolo),Lingue Straniere | Orientamento | Intercultura
Continuità e Accoglienza; Inclusione e BES; Orientamento; Rapporti con Famiglie,Lazio,Roma,Angelo Frammartino,RMIS08700Q,II Grado,"Liceo, Tecnico",Buone Pratiche per l'Inclusione,Azioni di accoglienza e integrazione per favorire l'inserimento scolastico,Continuità e Accoglienza | Inclusione e BES | Orientamento | Rapporti con Famiglie
Orientamento; Inclusione e BES; PCTO/Alternanza; Prevenzione Disagio,Lazio,Roma,Angelo Frammartino,RMIS08700Q,II Grado,"Liceo, Tecnico",Progetti e Attività Esemplari,Progetto FIxO YEI per NEET,Orientamento | Inclusione e BES | PCTO/Alternanza | Prevenzione Disagio
Inclusione e BES; Prevenzione Disagio; Valutazione e Autovalutazione,Lazio,Roma,Angelo Frammartino,RMIS08700Q,II Grado,"Liceo, Tecnico",Buone Pratiche per l'Inclusione,Supporto personalizzato per studenti a rischio dispersione (PNRR),Inclusione e BES | Prevenzione Disagio | Valutazione e Autovalutazione
Inclusione e BES; Valutazione e Autovalutazione,Lazio,Roma,Angelo Frammartino,RMIS08700Q,II Grado,"Liceo, Tecnico",Buone Pratiche per l'Inclusione,Verifiche differenziate e personalizzate per BES,Inclusione e BES | Valutazione e Autovalutazione
PCTO/Alternanza; Inclusione e BES,Lazio,Roma,Angelo Frammartino,RMIS08700Q,II Grado,"Liceo, Tecnico",Buone Pratiche per l'Inclusione,PCTO specifici per alunni con disabilità,PCTO/Alternanza | Inclusione e BES
Orientamento; Continuità e Accoglienza,Lazio,Roma,Angelo Frammartino,RMIS08700Q,II Grado,"Liceo, Tecnico",Partnership e Collaborazioni Strategiche,Collaborazioni con Atenei per orientamento post-diploma,Orientamento | Continuità e Accoglienza
Inclusione e BES; Orientamento; Formazione Docenti; Valutazione e Autovalutazione,Lazio,Roma,Angelo Frammartino,RMIS08700Q,II Grado,"Liceo, Tecnico",Azioni di Sistema e Governance,"Funzioni Strumentali per Inclusione, Orientamento e Aggiornamento",Inclusione e BES | Orientamento | Formazione Docenti | Valutazione e Autovalutazione
Orientamento; Continuità e Accoglienza; Rapporti con Famiglie,Lazio,Roma,Angelo Frammartino,RMIS08700Q,II Grado,"Liceo, Tecnico",Azioni di Sistema e Governance,Coordinamento Orientamento di Rete,Orientamento | Continuità e Accoglienza | Rapporti con Famiglie
PCTO/Alternanza; Cittadinanza e Legalità; Sostenibilità e Ambiente; Intercultura e Lingue; Prevenzione Disagio; Continuità e Accoglienza,Lazio,Roma,"Polo Liceale ""Alighieri - Caravillani""",RMIS12800R,II Grado,"Liceo, Professionale, Tecnico",Partnership e Collaborazioni Strategiche,Collaborazioni con Enti e Istituzioni del territorio,PCTO/Alternanza | Cittadinanza e Legalità | Sostenibilità e Ambiente | Intercultura | Prevenzione Disagio | Continuità e Accoglienza
Orientamento; Valutazione e Autovalutazione; PCTO/Alternanza,Lazio,Roma,"Polo Liceale ""Alighieri - Caravillani""",RMIS12800R,II Grado,"Liceo, Professionale, Tecnico",Azioni di Sistema e Governance,E-Portfolio Personale dello Studente,Orientamento | Valutazione e Autovalutazione | PCTO/Alternanza
Orientamento; Rapporti con Famiglie; Formazione Docenti,Lazio,Roma,"Polo Liceale ""Alighieri - Caravillani""",RMIS12800R,II Grado,"Liceo, Professionale, Tecnico",Azioni di Sistema e Governance,Ruolo del Docente Orientatore e Tutor,Orientamento | Rapporti con Famiglie | Formazione Docenti
Orientamento; PCTO/Alternanza; Cittadinanza e Legalità,Lazio,Roma,"Polo Liceale ""Alighieri - Caravillani""",RMIS12800R,II Grado,"Liceo, Professionale, Tecnico",Metodologie Didattiche Innovative,Didattica Orientativa Disciplinare,Orientamento | PCTO/Alternanza | Educazione Civica
Orientamento; Cittadinanza e Legalità; Arte e Creatività,Lazio,Roma,"Polo Liceale ""Alighieri - Caravillani""",RMIS12800R,II Grado,"Liceo, Professionale, Tecnico",Progetti e Attività Esemplari,Proiezione film con riflessione critica,Orientamento | Cittadinanza e Legalità | Arte e Creatività
Orientamento; Inclusione e BES; Matematica e Logica,Lazio,Roma,"Polo Liceale ""Alighieri - Caravillani""",RMIS12800R,II Grado,"Liceo, Professionale, Tecnico",Progetti e Attività Esemplari,Lavoro di gruppo per valorizzare competenze,Orientamento | Inclusione e BES | Matematica e Logica
PCTO/Alternanza; Orientamento; Cittadinanza e Legalità,Lazio,Roma,"Polo Liceale ""Alighieri - Caravillani""",RMIS12800R,II Grado,"Liceo, Professionale, Tecnico",Partnership e Collaborazioni Strategiche,Stage presso Iii Municipio,PCTO/Alternanza | Orientamento | Cittadinanza e Legalità
Sostenibilità e Ambiente; Digitalizzazione; PCTO/Alternanza,Lazio,Roma,"Polo Liceale ""Alighieri - Caravillani""",RMIS12800R,II Grado,"Liceo, Professionale, Tecnico",Progetti e Attività Esemplari,PCTO Educazione Digitale: Zero Co2,Sostenibilità e Ambiente | Digitalizzazione | PCTO/Alternanza
Imprenditorialità; PCTO/Alternanza; Orientamento,Lazio,Roma,"Polo Liceale ""Alighieri - Caravillani""",RMIS12800R,II Grado,"Liceo, Professionale, Tecnico",Progetti e Attività Esemplari,PCTO Lazio Innova: Startupper School Academy,Imprenditorialità | PCTO/Alternanza | Orientamento
Sostenibilità e Ambiente; Cittadinanza e Legalità,Lazio,Roma,"Polo Liceale ""Alighieri - Caravillani""",RMIS12800R,II Grado,"Liceo, Professionale, Tecnico",Progetti e Attività Esemplari,Attività laboratoriali verdi per la consapevolezza ambientale,Sostenibilità e Ambiente | Educazione Civica
Formazione Docenti; Inclusione e BES; Orientamento; Digitalizzazione,Lazio,Roma,"Polo Liceale ""Alighieri - Caravillani""",RMIS12800R,II Grado,"Liceo, Professionale, Tecnico",Azioni di Sistema e Governance,Staff del DS e Funzioni Strumentali,Formazione Docenti | Inclusione e BES | Orientamento | Digitalizzazione
Orientamento; Valutazione e Autovalutazione; PCTO/Alternanza,Lazio,Roma,"Polo Liceale ""Alighieri - Caravillani""",RMIS12800R,II Grado,"Liceo, Professionale, Tecnico",Azioni di Sistema e Governance,Docente Tutor e Docente Orientatore,Orientamento | Valutazione e Autovalutazione | PCTO/Alternanza
Digitalizzazione; Lingue Straniere; Formazione Docenti; Orientamento,Lazio,Roma,"Polo Liceale ""Alighieri - Caravillani""",RMIS12800R,II Grado,"Liceo, Professionale, Tecnico",Partnership e Collaborazioni Strategiche,"Reti e Convenzioni (ECDL, Trinity, Cisco, etc.)",Digitalizzazione | Lingue Straniere | Formazione Docenti | Orientamento
Orientamento; Rapporti con Famiglie; Continuità e Accoglienza,Lazio,Roma,Via S. Maria Delle Fornaci 1,RMMM847016,I Grado,I Grado,Partnership e Collaborazioni Strategiche,Collaborazione con enti e associazioni per servizi pomeridiani,Orientamento | Rapporti con Famiglie | Continuità e Accoglienza
Arte e Creatività; Orientamento,Lazio,Roma,Via S. Maria Delle Fornaci 1,RMMM847016,I Grado,I Grado,Progetti e Attività Esemplari,Prova orientativo-attitudinale per indirizzo musicale,Musica e Teatro | Orientamento
Arte e Creatività; Cittadinanza e Legalità,Lazio,Roma,Via S. Maria Delle Fornaci 1,RMMM847016,I Grado,I Grado,Partnership e Collaborazioni Strategiche,Collaborazione con Poli ad orientamento artistico e performativo,Arte e Creatività | Musica e Teatro | Cittadinanza e Legalità
Orientamento; Rapporti con Famiglie; STEM e Ricerca,Lazio,Roma,Via S. Maria Delle Fornaci 1,RMMM847016,I Grado,I Grado,Progetti e Attività Esemplari,Modulo di orientamento formativo per classi terze,Orientamento | Rapporti con Famiglie | Scienze e Ricerca
Orientamento; Inclusione e BES; Lingue Straniere; Arte e Creatività; Sport e Benessere; Lettura e Scrittura; Cittadinanza e Legalità; Intercultura e Lingue,Lazio,Roma,Goffredo Petrassi,RMMM8F401X,I Grado,I Grado,Partnership e Collaborazioni Strategiche,Progetto 'Scuola in Servizio' con il Comune di Roma,Orientamento | Inclusione e BES | Lingue Straniere | Arte e Creatività | Musica e Teatro | Sport e Benessere | Lettura e Scrittura | Cittadinanza e Legalità | Intercultura
STEM e Ricerca; Orientamento; Digitalizzazione,Lazio,Roma,Goffredo Petrassi,RMMM8F401X,I Grado,I Grado,Progetti e Attività Esemplari,Progetto STEM LAB per Didattica Laboratoriale e Orientamento Futuro,Scienze e Ricerca | Orientamento | Digitalizzazione
STEM e Ricerca; Matematica e Logica; Digitalizzazione; Orientamento,Lazio,Roma,Goffredo Petrassi,RMMM8F401X,I Grado,I Grado,Progetti e Attività Esemplari,Potenziamento STEM e Multilinguistico con Robotica Educativa,Scienze e Ricerca | Matematica e Logica | Digitalizzazione | Orientamento
Inclusione e BES; Intercultura e Lingue; Prevenzione Disagio; Orientamento; Rapporti con Famiglie,Lazio,Roma,Goffredo Petrassi,RMMM8F401X,I Grado,I Grado,Progetti e Attività Esemplari,Tutoraggio Individuale e di Gruppo per Supporto Disciplinare e Motivazionale,Inclusione e BES | Intercultura | Prevenzione Disagio | Orientamento | Rapporti con Famiglie
STEM e Ricerca; Matematica e Logica; Orientamento; Valutazione e Autovalutazione,Lazio,Roma,Goffredo Petrassi,RMMM8F401X,I Grado,I Grado,Progetti e Attività Esemplari,Sviluppo del Pensiero Critico e Problem Solving,Scienze e Ricerca | Matematica e Logica | Orientamento | Valutazione e Autovalutazione
Lingue Straniere; Orientamento,Lazio,Roma,Goffredo Petrassi,RMMM8F401X,I Grado,I Grado,Progetti e Attività Esemplari,Corsi extracurricolari di lingua inglese con certificazioni Cambridge,Lingue Straniere | Orientamento
Orientamento; Continuità e Accoglienza; Valutazione e Autovalutazione,Lazio,Roma,Goffredo Petrassi,RMMM8F401X,I Grado,I Grado,Azioni di Sistema e Governance,Moduli di orientamento formativo (Scuola Secondaria I grado),Orientamento | Continuità e Accoglienza | Valutazione e Autovalutazione
Lettura e Scrittura; Matematica e Logica; Orientamento,Lazio,Roma,Goffredo Petrassi,RMMM8F401X,I Grado,I Grado,Progetti e Attività Esemplari,Studio Assistito per la Scuola Secondaria di Primo Grado,Lettura e Scrittura | Matematica e Logica | Orientamento
STEM e Ricerca; Digitalizzazione; Orientamento,Lazio,Roma,Goffredo Petrassi,RMMM8F401X,I Grado,I Grado,Progetti e Attività Esemplari,Percorsi di Potenziamento STEM e Orientamento STEM,Scienze e Ricerca | Digitalizzazione | Orientamento
Sostenibilità e Ambiente; Arte e Creatività; Lettura e Scrittura; STEM e Ricerca,Lazio,Roma,Goffredo Petrassi,RMMM8F401X,I Grado,I Grado,Progetti e Attività Esemplari,Progetto 'Bosco Parlante',Sostenibilità e Ambiente | Arte e Creatività | Lettura e Scrittura | Scienze e Ricerca
STEM e Ricerca; Cittadinanza e Legalità; Orientamento; Esperienze Territoriali Significative,Lazio,Roma,Goffredo Petrassi,RMMM8F401X,I Grado,I Grado,Progetti e Attività Esemplari,Progetto 'L'Archeologo e la Scoperta della Città Etrusca di Veio',Scienze e Ricerca | Cittadinanza e Legalità | Orientamento | Esperienze Territoriali Significative
Inclusione e BES; Orientamento; Prevenzione Disagio,Lazio,Roma,"Iis ""Braschi - Quarenghi""",RMPC051018,II Grado,Liceo,Progetti e Attività Esemplari,Azioni di prevenzione e contrasto alla dispersione scolastica (PNRR),Inclusione e BES | Orientamento | Prevenzione Disagio
Inclusione e BES; Prevenzione Disagio; Orientamento; Formazione Docenti,Lazio,Roma,"Iis ""Braschi - Quarenghi""",RMPC051018,II Grado,Liceo,Progetti e Attività Esemplari,Scuola = Futuro: Tutoraggio e percorsi formativi per studenti a rischio,Inclusione e BES | Prevenzione Disagio | Orientamento | Formazione Docenti
Cittadinanza e Legalità; Valutazione e Autovalutazione,Lazio,Roma,"Iis ""Braschi - Quarenghi""",RMPC051018,II Grado,Liceo,Progetti e Attività Esemplari,Promozione della Legalità e del Rispetto delle Regole,Cittadinanza e Legalità | Educazione Civica | Valutazione e Autovalutazione
Sostenibilità e Ambiente; Cittadinanza e Legalità; STEM e Ricerca,Lazio,Roma,"Iis ""Braschi - Quarenghi""",RMPC051018,II Grado,Liceo,Progetti e Attività Esemplari,Sviluppo di Stili di Vita Sostenibili e Consapevolezza Ambientale,Sostenibilità e Ambiente | Educazione Civica | Scienze e Ricerca
Sostenibilità e Ambiente; Cittadinanza e Legalità,Lazio,Roma,"Iis ""Braschi - Quarenghi""",RMPC051018,II Grado,Liceo,Progetti e Attività Esemplari,Consapevolezza Impatti Ambientali Tecnologie Digitali,Sostenibilità e Ambiente | Educazione Civica
PCTO/Alternanza; Orientamento; Cittadinanza e Legalità,Lazio,Roma,"Iis ""Braschi - Quarenghi""",RMPC051018,II Grado,Liceo,Progetti e Attività Esemplari,Percorsi per le Competenze Trasversali e per l'Orientamento (PCTO),PCTO/Alternanza | Orientamento | Cittadinanza e Legalità
Orientamento; Continuità e Accoglienza; Rapporti con Famiglie,Lazio,Roma,"Iis ""Braschi - Quarenghi""",RMPC051018,II Grado,Liceo,Progetti e Attività Esemplari,Orientamento in Ingresso,Orientamento | Continuità e Accoglienza | Rapporti con Famiglie
PCTO/Alternanza; Inclusione e BES,Lazio,Roma,"Iis ""Braschi - Quarenghi""",RMPC051018,II Grado,Liceo,Partnership e Collaborazioni Strategiche,Protocollo d'intesa con Enti Locali per PCTO alunni con disabilità,PCTO/Alternanza | Inclusione e BES
Prevenzione Disagio; Inclusione e BES; Orientamento,Lazio,Roma,Tacito,RMPC220009,II Grado,Liceo,Buone Pratiche per l'Inclusione,Supporto psicologico per problematiche adolescenziali,Prevenzione Disagio | Inclusione e BES | Orientamento
Inclusione e BES; Valutazione e Autovalutazione,Lazio,Roma,Tacito,RMPC220009,II Grado,Liceo,Buone Pratiche per l'Inclusione,Piani personalizzati per DSA e altri disturbi,Inclusione e BES | Valutazione e Autovalutazione
Imprenditorialità; Orientamento; Lingue Straniere; PCTO/Alternanza,Lazio,Roma,Tacito,RMPC220009,II Grado,Liceo,Progetti e Attività Esemplari,Start Up UER “La tua idea … vale”,Imprenditorialità | Orientamento | Lingue Straniere | PCTO/Alternanza
Arte e Creatività; Digitalizzazione; PCTO/Alternanza; Orientamento,Lazio,Roma,Tacito,RMPC220009,II Grado,Liceo,Progetti e Attività Esemplari,MAXXI ART WORK - Sperimenta e condividi le professioni della cultura,Arte e Creatività | Digitalizzazione | PCTO/Alternanza | Orientamento
PCTO/Alternanza; Esperienze Territoriali Significative; Digitalizzazione; Cittadinanza e Legalità,Lazio,Roma,Tacito,RMPC220009,II Grado,Liceo,Progetti e Attività Esemplari,APPlichiamoci nel quartiere: sulle tracce della Storia,PCTO/Alternanza | Esperienze Territoriali Significative | Digitalizzazione | Cittadinanza e Legalità
Inclusione e BES; Orientamento; Rapporti con Famiglie,Lazio,Roma,Tacito,RMPC220009,II Grado,Liceo,Buone Pratiche per l'Inclusione,Gruppo Lavoro Inclusione (GLI) per BES,Inclusione e BES | Orientamento | Rapporti con Famiglie
Orientamento; Inclusione e BES; Formazione Docenti; Valutazione e Autovalutazione,Lazio,Roma,Tacito,RMPC220009,II Grado,Liceo,Azioni di Sistema e Governance,Funzioni Strumentali al P.O.F.,Orientamento | Inclusione e BES | Formazione Docenti | Valutazione e Autovalutazione
Orientamento; Cittadinanza e Legalità; Lingue Straniere; Matematica e Logica; STEM e Ricerca; PCTO/Alternanza,Lazio,Roma,Tacito,RMPC220009,II Grado,Liceo,Progetti e Attività Esemplari,Potenziamento Disciplinare e Orientamento,Orientamento | Cittadinanza e Legalità | Lingue Straniere | Matematica e Logica | Scienze e Ricerca | PCTO/Alternanza
Inclusione e BES; Orientamento; Valutazione e Autovalutazione; Rapporti con Famiglie,Lazio,Roma,Eugenio Montale,RMPC320006,II Grado,Liceo,Buone Pratiche per l'Inclusione,Inclusione attraverso Flessibilità e Coinvolgimento,Inclusione e BES | Orientamento | Valutazione e Autovalutazione | Rapporti con Famiglie
Valutazione e Autovalutazione; Orientamento,Lazio,Roma,"Liceo Scientifico ""Guglielmo Marconi""",RMPS024013,II Grado,Liceo,Azioni di Sistema e Governance,Piano di miglioramento basato sul RAV,Valutazione e Autovalutazione | Orientamento
STEM e Ricerca; Matematica e Logica; Orientamento,Lazio,Roma,"Liceo Scientifico ""Guglielmo Marconi""",RMPS024013,II Grado,Liceo,Partnership e Collaborazioni Strategiche,Collaborazione con Università per Liceo Matematico,Scienze e Ricerca | Matematica e Logica | Orientamento
PCTO/Alternanza; Orientamento; Imprenditorialità,Lazio,Roma,"Liceo Scientifico ""Guglielmo Marconi""",RMPS024013,II Grado,Liceo,Partnership e Collaborazioni Strategiche,Partnership per i PCTO,PCTO/Alternanza | Orientamento | Imprenditorialità
PCTO/Alternanza; Imprenditorialità; Orientamento,Lazio,Roma,"Liceo Scientifico ""Guglielmo Marconi""",RMPS024013,II Grado,Liceo,Metodologie Didattiche Innovative,Impresa Formativa Simulata nei PCTO,PCTO/Alternanza | Imprenditorialità | Orientamento
STEM e Ricerca; Orientamento,Lazio,Roma,"Liceo Scientifico ""Guglielmo Marconi""",RMPS024013,II Grado,Liceo,Partnership e Collaborazioni Strategiche,Collaborazione con Atenei per progetti sperimentali,Scienze e Ricerca | Orientamento
Orientamento; Continuità e Accoglienza,Lazio,Roma,"Liceo Scientifico ""Guglielmo Marconi""",RMPS024013,II Grado,Liceo,Progetti e Attività Esemplari,Incontro studenti-ex studenti per scambio esperienze universitarie,Orientamento | Continuità e Accoglienza
Orientamento; PCTO/Alternanza; Imprenditorialità,Lazio,Roma,"Liceo Scientifico ""Guglielmo Marconi""",RMPS024013,II Grado,Liceo,Partnership e Collaborazioni Strategiche,Incontri con professionisti per orientamento lavorativo,Orientamento | PCTO/Alternanza | Imprenditorialità
Orientamento; Valutazione e Autovalutazione,Lazio,Roma,"Liceo Scientifico ""Guglielmo Marconi""",RMPS024013,II Grado,Liceo,Azioni di Sistema e Governance,Creazione di un centro di orientamento interno all'Istituto,Orientamento | Valutazione e Autovalutazione
Orientamento; Valutazione e Autovalutazione; Continuità e Accoglienza,Lazio,Roma,"Liceo Scientifico ""Guglielmo Marconi""",RMPS024013,II Grado,Liceo,Azioni di Sistema e Governance,Coinvolgimento classi terze e quarte in formazione all'orientamento,Orientamento | Valutazione e Autovalutazione | Continuità e Accoglienza
Orientamento; Inclusione e BES; PCTO/Alternanza; Digitalizzazione; STEM e Ricerca; Lettura e Scrittura; Lingue Straniere; Formazione Docenti,Lazio,Roma,"Liceo Scientifico ""Guglielmo Marconi""",RMPS024013,II Grado,Liceo,Azioni di Sistema e Governance,Funzioni Strumentali per Aree di Attività,Orientamento | Inclusione e BES | PCTO/Alternanza | Digitalizzazione | Scienze e Ricerca | Lettura e Scrittura | Lingue Straniere | Formazione Docenti
Orientamento; Valutazione e Autovalutazione,Lazio,Roma,"Liceo Scientifico ""Guglielmo Marconi""",RMPS024013,II Grado,Liceo,Azioni di Sistema e Governance,Curriculum dello Studente,Orientamento | Valutazione e Autovalutazione
Arte e Creatività; Orientamento,Lazio,Roma,"Liceo Scientifico ""Guglielmo Marconi""",RMPS024013,II Grado,Liceo,Progetti e Attività Esemplari,Creazione Autoritratti con Tecniche Diverse,Arte e Creatività | Orientamento
Valutazione e Autovalutazione; Orientamento,Lazio,Roma,G. D'Annunzio,RMPSII500C,II Grado,Liceo,Progetti e Attività Esemplari,Valorizzazione del merito degli alunni con borse di studio,Valutazione e Autovalutazione | Orientamento
Inclusione e BES; Prevenzione Disagio; Orientamento; Rapporti con Famiglie,Lazio,Roma,Istituto Maresca Liceo Artistico,RMSLZ35008,II Grado,"Liceo, Professionale",Buone Pratiche per l'Inclusione,Percorsi Personalizzati e Tutoraggio per Studenti Fragili,Inclusione e BES | Prevenzione Disagio | Orientamento | Rapporti con Famiglie
Orientamento; Continuità e Accoglienza; Valutazione e Autovalutazione,Lazio,Roma,Istituto Maresca Liceo Artistico,RMSLZ35008,II Grado,"Liceo, Professionale",Azioni di Sistema e Governance,Costruzione di un Curricolo Verticale e Sistema di Valutazione per Competenze,Orientamento | Continuità e Accoglienza | Valutazione e Autovalutazione
PCTO/Alternanza; Sostenibilità e Ambiente; Orientamento; Imprenditorialità; STEM e Ricerca,Lazio,Roma,Istituto Maresca Liceo Artistico,RMSLZ35008,II Grado,"Liceo, Professionale",Progetti e Attività Esemplari,PCTO 'La Transizione Energetica Che Fa Scuola',PCTO/Alternanza | Sostenibilità e Ambiente | Orientamento | Imprenditorialità | Scienze e Ricerca
Orientamento; Cittadinanza e Legalità; Intercultura e Lingue; Continuità e Accoglienza; Rapporti con Famiglie,Lazio,Roma,Ist. Tec. Turismo,RMTD087023,II Grado,Tecnico,Partnership e Collaborazioni Strategiche,Collaborazione con Enti e Associazioni del Territorio,Orientamento | Cittadinanza e Legalità | Intercultura | Continuità e Accoglienza | Rapporti con Famiglie
Lingue Straniere; Orientamento,Lazio,Roma,Ist. Tec. Turismo,RMTD087023,II Grado,Tecnico,Progetti e Attività Esemplari,Certificazioni linguistiche per studenti,Lingue Straniere | Orientamento
Digitalizzazione; Orientamento; Imprenditorialità; PCTO/Alternanza,Lazio,Roma,Ist. Tec. Turismo,RMTD087023,II Grado,Tecnico,Progetti e Attività Esemplari,Potenziamento competenze digitali e trasversali,Digitalizzazione | Orientamento | Imprenditorialità | PCTO/Alternanza
Lingue Straniere; Intercultura e Lingue,Lazio,Roma,Ist. Tec. Turismo,RMTD087023,II Grado,Tecnico,Progetti e Attività Esemplari,Sviluppo competenze linguistiche e interculturali per mobilità,Lingue Straniere | Intercultura
Arte e Creatività; Digitalizzazione,Lazio,Roma,Ist. Tec. Turismo,RMTD087023,II Grado,Tecnico,Progetti e Attività Esemplari,Analisi e progettazione di artefatti visivi per la comunicazione di massa,Arte e Creatività | Digitalizzazione
PCTO/Alternanza; Orientamento; Imprenditorialità,Lazio,Roma,Ist. Tec. Turismo,RMTD087023,II Grado,Tecnico,Partnership e Collaborazioni Strategiche,"PCTO con Università, CNR e Enti Territoriali",PCTO/Alternanza | Orientamento | Imprenditorialità
Inclusione e BES; PCTO/Alternanza; Orientamento,Lazio,Roma,Ist. Tec. Turismo,RMTD087023,II Grado,Tecnico,Buone Pratiche per l'Inclusione,Collaborazione per percorsi di autonomia e PCTO,Inclusione e BES | PCTO/Alternanza | Orientamento
Continuità e Accoglienza; Inclusione e BES; Rapporti con Famiglie,Lazio,Roma,Ist. Tec. Turismo,RMTD087023,II Grado,Tecnico,Buone Pratiche per l'Inclusione,Attività di accoglienza e integrazione strutturate,Continuità e Accoglienza | Inclusione e BES | Rapporti con Famiglie
Orientamento; Continuità e Accoglienza; Prevenzione Disagio,Lazio,Roma,Ist. Tec. Turismo,RMTD087023,II Grado,Tecnico,Buone Pratiche per l'Inclusione,Orientamento in entrata e in uscita con supporto al ri-orientamento,Orientamento | Continuità e Accoglienza | Prevenzione Disagio
Lingue Straniere; Orientamento,Lazio,Roma,Ist. Tec. Turismo,RMTD087023,II Grado,Tecnico,Progetti e Attività Esemplari,Potenziamento lingua inglese B2 per scopi comunicativi e professionali,Lingue Straniere | Orientamento
Imprenditorialità; Orientamento,Lazio,Roma,Ist. Tec. Turismo,RMTD087023,II Grado,Tecnico,Progetti e Attività Esemplari,Applicazione metodologie gestione per progetti,Imprenditorialità | Orientamento
Orientamento; Cittadinanza e Legalità,Lazio,Roma,Ist. Tec. Turismo,RMTD087023,II Grado,Tecnico,Progetti e Attività Esemplari,Sviluppo competenze di team working e comunicazione organizzativa,Orientamento | Cittadinanza e Legalità
Imprenditorialità; Orientamento,Lazio,Roma,Ist. Tec. Turismo,RMTD087023,II Grado,Tecnico,Progetti e Attività Esemplari,Analisi e interpretazione tendenze di mercato e modelli aziendali,Imprenditorialità | Orientamento
PCTO/Alternanza; Orientamento,Lazio,Roma,Ist. Tec. Turismo,RMTD087023,II Grado,Tecnico,Progetti e Attività Esemplari,PCTO con stage in azienda e lezioni professionali,PCTO/Alternanza | Orientamento
Digitalizzazione; STEM e Ricerca; Matematica e Logica,Lazio,Roma,Ist. Tec. Turismo,RMTD087023,II Grado,Tecnico,Progetti e Attività Esemplari,Percorsi per lo sviluppo delle competenze STEM con fondi PNRR,Digitalizzazione | Scienze e Ricerca | Matematica e Logica
Orientamento; Continuità e Accoglienza,Lazio,Roma,Ist. Tec. Turismo,RMTD087023,II Grado,Tecnico,Progetti e Attività Esemplari,"Moduli di orientamento formativo per classi I, II e III",Orientamento | Continuità e Accoglienza
PCTO/Alternanza; Imprenditorialità; Orientamento,Lazio,Roma,Ist. Tec. Turismo,RMTD087023,II Grado,Tecnico,Progetti e Attività Esemplari,"PCTO Progetto ""Che impresa, ragazzi!""",PCTO/Alternanza | Imprenditorialità | Orientamento
Cittadinanza e Legalità; Orientamento; Prevenzione Disagio,Lazio,Roma,Ist. Tec. Turismo,RMTD087023,II Grado,Tecnico,Progetti e Attività Esemplari,Progetto EDUCAL - Simulazione Aule di Tribunale,Cittadinanza e Legalità | Educazione Civica | Orientamento | Prevenzione Disagio
Orientamento; Lingue Straniere; Arte e Creatività; PCTO/Alternanza,Lazio,Roma,Ist. Tec. Turismo,RMTD087023,II Grado,Tecnico,Progetti e Attività Esemplari,Organizzazione visita guidata da studenti del corso turistico,Orientamento | Lingue Straniere | Arte e Creatività | PCTO/Alternanza
Prevenzione Disagio; Sport e Benessere; Cittadinanza e Legalità; Rapporti con Famiglie,Lazio,Roma,Ist. Tec. Turismo,RMTD087023,II Grado,Tecnico,Progetti e Attività Esemplari,Laboratori sui Disturbi del Comportamento Alimentare,Prevenzione Disagio | Sport e Benessere | Cittadinanza e Legalità | Rapporti con Famiglie
Lingue Straniere; Orientamento; Cittadinanza europea e internazionale,Lazio,Roma,Ist. Tec. Turismo,RMTD087023,II Grado,Tecnico,Progetti e Attività Esemplari,DELE A2/B1 para escolares,Lingue Straniere | Orientamento | Cittadinanza europea e internazionale
Inclusione e BES; PCTO/Alternanza; Continuità e Accoglienza,Lazio,Roma,Ist. Tec. Turismo,RMTD087023,II Grado,Tecnico,Buone Pratiche per l'Inclusione,Accoglienza e integrazione alunni BES,Inclusione e BES | PCTO/Alternanza | Continuità e Accoglienza
Continuità e Accoglienza; Orientamento; Rapporti con Famiglie,Lazio,Roma,Ist. Tec. Turismo,RMTD087023,II Grado,Tecnico,Azioni di Sistema e Governance,Attività di accoglienza per favorire l'inserimento scolastico,Continuità e Accoglienza | Orientamento | Rapporti con Famiglie
