tema,regione,provincia,scuola,codice_meccanografico,ordine_grado,tipo_scuola,categoria,titolo,ambiti_attivita
Orientamento; PCTO/Alternanza; Cittadinanza e Legalità; Educazione Civica; Sport e Benessere; Scienze e Ricerca; Lettura e Scrittura; Matematica e Logica; Imprenditorialità; Intercultura; Prevenzione Disagio; Continuità e Accoglienza; Valutazione e Autovalutazione; Formazione Docenti; Rapporti con Famiglie,Lombardia,Pavia,Iis Alessandro Volta - Pavia,PVIS006008,II Grado,"I Grado, Liceo, Professionale, Tecnico",Azioni di Sistema e Governance,Criteri di economicità e ampia partecipazione per i viaggi d'istruzione,Orientamento | PCTO/Alternanza | Cittadinanza e Legalità | Educazione Civica | Sport e Benessere | Scienze e Ricerca | Lettura e Scrittura | Matematica e Logica | Imprenditorialità | Intercultura | Prevenzione Disagio | Continuità e Accoglienza | Valutazione e Autovalutazione | Formazione Docenti | Rapporti con Famiglie
Arte e Creatività; Musica e Teatro; Orientamento,Lombardia,Pavia,Iis Alessandro Volta - Pavia,PVIS006008,II Grado,"I Grado, Liceo, Professionale, Tecnico",Progetti e Attività Esemplari,Scuole in Scena reload: avvicinamento al teatro e al cinema,Arte e Creatività | Musica e Teatro | Orientamento
Lingue Straniere; Orientamento,Lombardia,Pavia,Iis Alessandro Volta - Pavia,PVIS006008,II Grado,"I Grado, Liceo, Professionale, Tecnico",Progetti e Attività Esemplari,Corsi di certificazione linguistica FIRST e PET,Lingue Straniere | Orientamento
Orientamento; Scienze e Ricerca; Digitalizzazione,Lombardia,Pavia,Iis Alessandro Volta - Pavia,PVIS006008,II Grado,"I Grado, Liceo, Professionale, Tecnico",Progetti e Attività Esemplari,Laboratorio di rilievo topografico e disegno AutoCad,Orientamento | Scienze e Ricerca | Digitalizzazione
Scienze e Ricerca; Matematica e Logica; Digitalizzazione; Orientamento,Lombardia,Pavia,Iis Alessandro Volta - Pavia,PVIS006008,II Grado,"I Grado, Liceo, Professionale, Tecnico",Partnership e Collaborazioni Strategiche,Collaborazione con Università di Pavia per potenziamento competenze,Scienze e Ricerca | Matematica e Logica | Digitalizzazione | Orientamento
PCTO/Alternanza; Orientamento; Sostenibilità e Ambiente; Educazione Civica,Lombardia,Pavia,Iis Alessandro Volta - Pavia,PVIS006008,II Grado,"I Grado, Liceo, Professionale, Tecnico",Progetti e Attività Esemplari,PCTO legati al mondo della Protezione Civile,PCTO/Alternanza | Orientamento | Sostenibilità e Ambiente | Educazione Civica
Prevenzione Disagio; Orientamento; Inclusione e BES; Matematica e Logica; Lettura e Scrittura,Lombardia,Pavia,Iis Alessandro Volta - Pavia,PVIS006008,II Grado,"I Grado, Liceo, Professionale, Tecnico",Progetti e Attività Esemplari,Progetto PNRR “Il Faro” per contrasto dispersione scolastica,Prevenzione Disagio | Orientamento | Inclusione e BES | Matematica e Logica | Lettura e Scrittura
Orientamento; Continuità e Accoglienza,Lombardia,Pavia,Iis Alessandro Volta - Pavia,PVIS006008,II Grado,"I Grado, Liceo, Professionale, Tecnico",Buone Pratiche per l'Inclusione,Sportello di Orientamento e Riorientamento,Orientamento | Continuità e Accoglienza
Orientamento; Inclusione e BES; Digitalizzazione; Continuità e Accoglienza; Valutazione e Autovalutazione,Lombardia,Pavia,Iis Alessandro Volta - Pavia,PVIS006008,II Grado,"I Grado, Liceo, Professionale, Tecnico",Azioni di Sistema e Governance,Funzioni Strumentali per Aree Specifiche,Orientamento | Inclusione e BES | Digitalizzazione | Continuità e Accoglienza | Valutazione e Autovalutazione
Orientamento; Inclusione e BES; PCTO/Alternanza; Digitalizzazione; Valutazione e Autovalutazione; Cittadinanza e Legalità; Educazione Civica,Lombardia,Pavia,Iis Alessandro Volta - Pavia,PVIS006008,II Grado,"I Grado, Liceo, Professionale, Tecnico",Azioni di Sistema e Governance,Commissioni e Gruppi di Lavoro Tematici,Orientamento | Inclusione e BES | PCTO/Alternanza | Digitalizzazione | Valutazione e Autovalutazione | Cittadinanza e Legalità | Educazione Civica
PCTO/Alternanza; Orientamento; Valutazione e Autovalutazione,Lombardia,Pavia,Iis Alessandro Volta - Pavia,PVIS006008,II Grado,"I Grado, Liceo, Professionale, Tecnico",Esperienze Territoriali Significative,PCTO: Sviluppo Competenze Trasversali e Orientamento,PCTO/Alternanza | Orientamento | Valutazione e Autovalutazione
Orientamento; Digitalizzazione; Scienze e Ricerca,Lombardia,Pavia,Iis Alessandro Volta - Pavia,PVIS006008,II Grado,"I Grado, Liceo, Professionale, Tecnico",Partnership e Collaborazioni Strategiche,Convenzione con Dipartimento di Ingegneria Civile e Architettura dell'Università di Pavia,Orientamento | Digitalizzazione | Scienze e Ricerca
PCTO/Alternanza; Sostenibilità e Ambiente; Formazione Docenti; Orientamento,Lombardia,Pavia,Iis Alessandro Volta - Pavia,PVIS006008,II Grado,"I Grado, Liceo, Professionale, Tecnico",Partnership e Collaborazioni Strategiche,ESEDIL CPT Pavia - Formazione e sicurezza in edilizia,PCTO/Alternanza | Sostenibilità e Ambiente | Formazione Docenti | Orientamento
PCTO/Alternanza; Imprenditorialità; Orientamento,Basilicata,Potenza,"I.T.T. ""Einst.-De Lor."" Sez.Itis Potenza",PZTF02202T,II Grado,Tecnico,Partnership e Collaborazioni Strategiche,Collaborazione con enti e associazioni per l'ampliamento dell'offerta formativa,PCTO/Alternanza | Imprenditorialità | Orientamento
PCTO/Alternanza; Orientamento; Imprenditorialità,Basilicata,Potenza,"I.T.T. ""Einst.-De Lor."" Sez.Itis Potenza",PZTF02202T,II Grado,Tecnico,Partnership e Collaborazioni Strategiche,Rete di collaborazioni PCTO con aziende del territorio,PCTO/Alternanza | Orientamento | Imprenditorialità
Orientamento; Formazione Docenti,Basilicata,Potenza,"I.T.T. ""Einst.-De Lor."" Sez.Itis Potenza",PZTF02202T,II Grado,Tecnico,Partnership e Collaborazioni Strategiche,Collaborazione con professionisti per l'orientamento e le nuove professioni,Orientamento | Formazione Docenti
Scienze e Ricerca; Matematica e Logica; Orientamento,Basilicata,Potenza,"I.T.T. ""Einst.-De Lor."" Sez.Itis Potenza",PZTF02202T,II Grado,Tecnico,Partnership e Collaborazioni Strategiche,Rapporti con l'Università e attività per la valorizzazione delle Eccellenze,Scienze e Ricerca | Matematica e Logica | Orientamento
Lingue Straniere; Orientamento,Basilicata,Potenza,"I.T.T. ""Einst.-De Lor."" Sez.Itis Potenza",PZTF02202T,II Grado,Tecnico,Metodologie Didattiche Innovative,Competenze Linguistiche Avanzate (Inglese B2),Lingue Straniere | Orientamento
Orientamento; Imprenditorialità,Basilicata,Potenza,"I.T.T. ""Einst.-De Lor."" Sez.Itis Potenza",PZTF02202T,II Grado,Tecnico,Metodologie Didattiche Innovative,Gestione di Progetti e Team Working,Orientamento | Imprenditorialità
Orientamento; Scienze e Ricerca; Formazione Docenti,Basilicata,Potenza,"I.T.T. ""Einst.-De Lor."" Sez.Itis Potenza",PZTF02202T,II Grado,Tecnico,Partnership e Collaborazioni Strategiche,Collaborazione con l'Università degli Studi della Basilicata (Progetto Piano Lauree Scientifiche),Orientamento | Scienze e Ricerca | Formazione Docenti
Orientamento; Cittadinanza e Legalità; Educazione Civica,Basilicata,Potenza,"I.T.T. ""Einst.-De Lor."" Sez.Itis Potenza",PZTF02202T,II Grado,Tecnico,Metodologie Didattiche Innovative,Lavoro per progetti e classi aperte,Orientamento | Cittadinanza e Legalità | Educazione Civica
PCTO/Alternanza; Orientamento; Imprenditorialità; Digitalizzazione,Basilicata,Potenza,"I.T.T. ""Einst.-De Lor."" Sez.Itis Potenza",PZTF02202T,II Grado,Tecnico,Esperienze Territoriali Significative,PCTO diversificati per classi quarte e quinte,PCTO/Alternanza | Orientamento | Imprenditorialità | Digitalizzazione
Orientamento; Scienze e Ricerca; Continuità e Accoglienza,Basilicata,Potenza,"I.T.T. ""Einst.-De Lor."" Sez.Itis Potenza",PZTF02202T,II Grado,Tecnico,Partnership e Collaborazioni Strategiche,"Progetto MIUR ""Piano Lauree Scientifiche"" con Unibas",Orientamento | Scienze e Ricerca | Continuità e Accoglienza
Matematica e Logica; Scienze e Ricerca; Orientamento; Formazione Docenti,Basilicata,Potenza,"I.T.T. ""Einst.-De Lor."" Sez.Itis Potenza",PZTF02202T,II Grado,Tecnico,Progetti e Attività Esemplari,Liceo Matematico e Olimpiadi della Matematica,Matematica e Logica | Scienze e Ricerca | Orientamento | Formazione Docenti
Formazione Docenti; Continuità e Accoglienza,Basilicata,Potenza,"I.T.T. ""Einst.-De Lor."" Sez.Itis Potenza",PZTF02202T,II Grado,Tecnico,Azioni di Sistema e Governance,Supporto e Inserimento Docenti Neoassunti,Formazione Docenti | Continuità e Accoglienza
Orientamento; Inclusione e BES; Cittadinanza e Legalità; Educazione Civica; Sostenibilità e Ambiente; Digitalizzazione; Lingue Straniere; Arte e Creatività; Musica e Teatro; Sport e Benessere; Scienze e Ricerca; Lettura e Scrittura; Matematica e Logica; Imprenditorialità; Intercultura; Prevenzione Disagio; Continuità e Accoglienza; Valutazione e Autovalutazione; Formazione Docenti; Rapporti con Famiglie,Basilicata,Potenza,"I.T.T. ""Einst.-De Lor."" Sez.Itis Potenza",PZTF02202T,II Grado,Tecnico,Azioni di Sistema e Governance,Coordinamento e supervisione delle attività del Consiglio di Classe,Orientamento | Inclusione e BES | Cittadinanza e Legalità | Educazione Civica | Sostenibilità e Ambiente | Digitalizzazione | Lingue Straniere | Arte e Creatività | Musica e Teatro | Sport e Benessere | Scienze e Ricerca | Lettura e Scrittura | Matematica e Logica | Imprenditorialità | Intercultura | Prevenzione Disagio | Continuità e Accoglienza | Valutazione e Autovalutazione | Formazione Docenti | Rapporti con Famiglie
Orientamento; Continuità e Accoglienza; Formazione Docenti; Scienze e Ricerca,Basilicata,Potenza,"I.T.T. ""Einst.-De Lor."" Sez.Itis Potenza",PZTF02202T,II Grado,Tecnico,Partnership e Collaborazioni Strategiche,Convenzione con Unibas per arricchimento offerta formativa,Orientamento | Continuità e Accoglienza | Formazione Docenti | Scienze e Ricerca
Inclusione e BES; Digitalizzazione; Orientamento; Cittadinanza e Legalità; Educazione Civica; Sostenibilità e Ambiente; Lingue Straniere; Arte e Creatività; Musica e Teatro; Sport e Benessere; Scienze e Ricerca; Lettura e Scrittura; Matematica e Logica; Imprenditorialità; Intercultura; Prevenzione Disagio; Continuità e Accoglienza; Valutazione e Autovalutazione; Formazione Docenti; Rapporti con Famiglie,Emilia Romagna,Ravenna,"I.C. 1 ""Andrea Canevaro""",RAIC82800B,"Comprensivo, I Grado, II Grado, Infanzia, Primaria","I Grado, Infanzia, Primaria, Tecnico",Azioni di Sistema e Governance,Gruppi di Lavoro e Commissioni (L. 107/2015),Inclusione e BES | Digitalizzazione | Orientamento | Cittadinanza e Legalità | Educazione Civica | Sostenibilità e Ambiente | Lingue Straniere | Arte e Creatività | Musica e Teatro | Sport e Benessere | Scienze e Ricerca | Lettura e Scrittura | Matematica e Logica | Imprenditorialità | Intercultura | Prevenzione Disagio | Continuità e Accoglienza | Valutazione e Autovalutazione | Formazione Docenti | Rapporti con Famiglie
Orientamento; Lettura e Scrittura; Lingue Straniere,Emilia Romagna,Ravenna,"I.C. 1 ""Andrea Canevaro""",RAIC82800B,"Comprensivo, I Grado, II Grado, Infanzia, Primaria","I Grado, Infanzia, Primaria, Tecnico",Progetti e Attività Esemplari,"Progetto di Latino ""Intus legere""",Orientamento | Lettura e Scrittura | Lingue Straniere
Matematica e Logica; Scienze e Ricerca; Orientamento,Emilia Romagna,Ravenna,"I.C. 1 ""Andrea Canevaro""",RAIC82800B,"Comprensivo, I Grado, II Grado, Infanzia, Primaria","I Grado, Infanzia, Primaria, Tecnico",Progetti e Attività Esemplari,"Progetto ""Giochi Matematici del Mediterraneo""",Matematica e Logica | Scienze e Ricerca | Orientamento
Continuità e Accoglienza; Orientamento; Inclusione e BES,Emilia Romagna,Ravenna,"I.C. 1 ""Andrea Canevaro""",RAIC82800B,"Comprensivo, I Grado, II Grado, Infanzia, Primaria","I Grado, Infanzia, Primaria, Tecnico",Progetti e Attività Esemplari,Progetto d’istituto “Continuità ed orientamento” “IN Viaggio Verso LA Primaria”,Continuità e Accoglienza | Orientamento | Inclusione e BES
Valutazione e Autovalutazione; Orientamento,Emilia Romagna,Ravenna,"I.C. 1 ""Andrea Canevaro""",RAIC82800B,"Comprensivo, I Grado, II Grado, Infanzia, Primaria","I Grado, Infanzia, Primaria, Tecnico",Metodologie Didattiche Innovative,Promozione autovalutazione tramite questionari,Valutazione e Autovalutazione | Orientamento
Inclusione e BES; Orientamento,Emilia Romagna,Ravenna,"I.C. 1 ""Andrea Canevaro""",RAIC82800B,"Comprensivo, I Grado, II Grado, Infanzia, Primaria","I Grado, Infanzia, Primaria, Tecnico",Buone Pratiche per l'Inclusione,Progettazione di percorsi personalizzati per alunni in difficoltà e 'Gifted',Inclusione e BES | Orientamento
Orientamento; Inclusione e BES; Formazione Docenti; Scienze e Ricerca,Emilia Romagna,Ravenna,"I.C. 1 ""Andrea Canevaro""",RAIC82800B,"Comprensivo, I Grado, II Grado, Infanzia, Primaria","I Grado, Infanzia, Primaria, Tecnico",Partnership e Collaborazioni Strategiche,"Accordo di rete ""La Scuola Educa Il Talento""",Orientamento | Inclusione e BES | Formazione Docenti | Scienze e Ricerca
Digitalizzazione; Scienze e Ricerca; Orientamento,Emilia Romagna,Ravenna,Nullo Baldini,RATF01000T,II Grado,Tecnico,Progetti e Attività Esemplari,Laboratorio di Sistemi e Reti con Preparazione Certificazioni Cisco,Digitalizzazione | Scienze e Ricerca | Orientamento
Digitalizzazione; Imprenditorialità; Inclusione e BES; Orientamento,Emilia Romagna,Ravenna,Nullo Baldini,RATF01000T,II Grado,Tecnico,Progetti e Attività Esemplari,"Laboratorio Informatica 3 per Supporto, Recupero e Progetti GPOI",Digitalizzazione | Imprenditorialità | Inclusione e BES | Orientamento
PCTO/Alternanza; Orientamento; Scienze e Ricerca; Imprenditorialità,Emilia Romagna,Ravenna,Nullo Baldini,RATF01000T,II Grado,Tecnico,Partnership e Collaborazioni Strategiche,Comitato Tecnico-Scientifico (CTS) con Esperti del Mondo del Lavoro,PCTO/Alternanza | Orientamento | Scienze e Ricerca | Imprenditorialità
Lingue Straniere; Digitalizzazione; Sport e Benessere; Scienze e Ricerca; Arte e Creatività; Educazione Civica; Orientamento,Emilia Romagna,Ravenna,Nullo Baldini,RATF01000T,II Grado,Tecnico,Progetti e Attività Esemplari,Esperienze Valutabili per Credito Scolastico,Lingue Straniere | Digitalizzazione | Sport e Benessere | Scienze e Ricerca | Arte e Creatività | Educazione Civica | Orientamento
PCTO/Alternanza; Digitalizzazione; Lingue Straniere; Sport e Benessere; Scienze e Ricerca; Imprenditorialità; Formazione Docenti; Orientamento,Emilia Romagna,Ravenna,Nullo Baldini,RATF01000T,II Grado,Tecnico,Partnership e Collaborazioni Strategiche,Reti e Collaborazioni per la Formazione,PCTO/Alternanza | Digitalizzazione | Lingue Straniere | Sport e Benessere | Scienze e Ricerca | Imprenditorialità | Formazione Docenti | Orientamento
Orientamento; Scienze e Ricerca; Digitalizzazione; Imprenditorialità,Emilia Romagna,Ravenna,Nullo Baldini,RATF01000T,II Grado,Tecnico,Progetti e Attività Esemplari,Percorsi di Studio Specialistici e Orientamento,Orientamento | Scienze e Ricerca | Digitalizzazione | Imprenditorialità
PCTO/Alternanza; Orientamento; Imprenditorialità,Emilia Romagna,Ravenna,Nullo Baldini,RATF01000T,II Grado,Tecnico,Partnership e Collaborazioni Strategiche,Collaborazione con Imprese e Ordini Professionali per PCTO,PCTO/Alternanza | Orientamento | Imprenditorialità
PCTO/Alternanza; Imprenditorialità; Orientamento,Emilia Romagna,Ravenna,Nullo Baldini,RATF01000T,II Grado,Tecnico,Progetti e Attività Esemplari,Simulazione d'Impresa e Stage Aziendali,PCTO/Alternanza | Imprenditorialità | Orientamento
Inclusione e BES; Prevenzione Disagio; Intercultura; Continuità e Accoglienza,Emilia Romagna,Ravenna,Nullo Baldini,RATF01000T,II Grado,Tecnico,Progetti e Attività Esemplari,Progetti per il Successo Formativo e la Prevenzione del Disagio,Inclusione e BES | Prevenzione Disagio | Intercultura | Continuità e Accoglienza
Orientamento; Continuità e Accoglienza; Valutazione e Autovalutazione,Emilia Romagna,Ravenna,Nullo Baldini,RATF01000T,II Grado,Tecnico,Azioni di Sistema e Governance,Moduli di Orientamento Formativo Obbligatori,Orientamento | Continuità e Accoglienza | Valutazione e Autovalutazione
Orientamento; Inclusione e BES; Valutazione e Autovalutazione; Continuità e Accoglienza,Emilia Romagna,Ravenna,Nullo Baldini,RATF01000T,II Grado,Tecnico,Progetti e Attività Esemplari,Sportello Pedagogico a Indirizzo Orientante,Orientamento | Inclusione e BES | Valutazione e Autovalutazione | Continuità e Accoglienza
PCTO/Alternanza; Imprenditorialità; Rapporti con Famiglie; Orientamento,Emilia Romagna,Ravenna,Nullo Baldini,RATF01000T,II Grado,Tecnico,Esperienze Territoriali Significative,Collaborazione con il Territorio per l'Occupabilità,PCTO/Alternanza | Imprenditorialità | Rapporti con Famiglie | Orientamento
Orientamento; Inclusione e BES; PCTO/Alternanza; Cittadinanza e Legalità; Volontariato; Scienze e Ricerca,Emilia Romagna,Ravenna,Nullo Baldini,RATF01000T,II Grado,Tecnico,Partnership e Collaborazioni Strategiche,Collaborazioni con enti del territorio per migliorare l'offerta formativa,Orientamento | Inclusione e BES | PCTO/Alternanza | Cittadinanza e Legalità | Volontariato | Scienze e Ricerca
PCTO/Alternanza; Orientamento; Imprenditorialità; Scienze e Ricerca,Emilia Romagna,Ravenna,Nullo Baldini,RATF01000T,II Grado,Tecnico,Partnership e Collaborazioni Strategiche,"Rapporto con aziende e agenzie per il lavoro, confronto con imprenditoria",PCTO/Alternanza | Orientamento | Imprenditorialità | Scienze e Ricerca
Valutazione e Autovalutazione; Orientamento; Formazione Docenti,Sicilia,Ragusa,Padre Pio Da Pietrelcina,RGIC83000C,"Comprensivo, I Grado, II Grado, Infanzia, Primaria","I Grado, Infanzia, Primaria, Tecnico",Metodologie Didattiche Innovative,Didattica per competenze e compiti di realtà,Valutazione e Autovalutazione | Orientamento | Formazione Docenti
Orientamento; Continuità e Accoglienza; Rapporti con Famiglie,Sicilia,Ragusa,Padre Pio Da Pietrelcina,RGIC83000C,"Comprensivo, I Grado, II Grado, Infanzia, Primaria","I Grado, Infanzia, Primaria, Tecnico",Progetti e Attività Esemplari,"Iniziative di Orientamento (Open Day, Giornata alla Secondaria, Giornata dell'Orientamento)",Orientamento | Continuità e Accoglienza | Rapporti con Famiglie
Lingue Straniere; Orientamento; Continuità e Accoglienza; Lettura e Scrittura,Sicilia,Ragusa,Padre Pio Da Pietrelcina,RGIC83000C,"Comprensivo, I Grado, II Grado, Infanzia, Primaria","I Grado, Infanzia, Primaria, Tecnico",Progetti e Attività Esemplari,Corso di Latino e Greco,Lingue Straniere | Orientamento | Continuità e Accoglienza | Lettura e Scrittura
Orientamento; Inclusione e BES; Rapporti con Famiglie; Valutazione e Autovalutazione,Sicilia,Ragusa,Padre Pio Da Pietrelcina,RGIC83000C,"Comprensivo, I Grado, II Grado, Infanzia, Primaria","I Grado, Infanzia, Primaria, Tecnico",Azioni di Sistema e Governance,Ruolo del Coordinatore di Classe,Orientamento | Inclusione e BES | Rapporti con Famiglie | Valutazione e Autovalutazione
PCTO/Alternanza; Orientamento; Imprenditorialità,Sicilia,Ragusa,Galileo Ferraris,RGIS01300V,II Grado,"Liceo, Professionale, Tecnico",Partnership e Collaborazioni Strategiche,Collaborazioni con Associazioni di Categoria e Professionali,PCTO/Alternanza | Orientamento | Imprenditorialità
Orientamento; PCTO/Alternanza,Sicilia,Ragusa,Galileo Ferraris,RGIS01300V,II Grado,"Liceo, Professionale, Tecnico",Esperienze Territoriali Significative,Ampliamento Offerta Formativa per Esigenze Territoriali,Orientamento | PCTO/Alternanza
Orientamento; Prevenzione Disagio; Continuità e Accoglienza,Sicilia,Ragusa,Galileo Ferraris,RGIS01300V,II Grado,"Liceo, Professionale, Tecnico",Progetti e Attività Esemplari,Progetto 'The compass' per contrasto dispersione scolastica,Orientamento | Prevenzione Disagio | Continuità e Accoglienza
Scienze e Ricerca; Lingue Straniere; Arte e Creatività; Digitalizzazione; Orientamento,Sicilia,Ragusa,Galileo Ferraris,RGIS01300V,II Grado,"Liceo, Professionale, Tecnico",Progetti e Attività Esemplari,Progetto 'STEAM works for everyone' per competenze STEAM e digitali,Scienze e Ricerca | Lingue Straniere | Arte e Creatività | Digitalizzazione | Orientamento
Orientamento; PCTO/Alternanza; Imprenditorialità,Sicilia,Ragusa,Galileo Ferraris,RGIS01300V,II Grado,"Liceo, Professionale, Tecnico",Azioni di Sistema e Governance,Percorsi quinquennali e qualifiche professionali (IeFP),Orientamento | PCTO/Alternanza | Imprenditorialità
Orientamento; Educazione Civica; Lettura e Scrittura; Arte e Creatività; Valutazione e Autovalutazione,Sicilia,Ragusa,Galileo Ferraris,RGIS01300V,II Grado,"Liceo, Professionale, Tecnico",Progetti e Attività Esemplari,"Moduli di Orientamento Formativo per Classi I, II, III",Orientamento | Educazione Civica | Lettura e Scrittura | Arte e Creatività | Valutazione e Autovalutazione
Orientamento; Arte e Creatività; Lettura e Scrittura; Valutazione e Autovalutazione,Sicilia,Ragusa,Galileo Ferraris,RGIS01300V,II Grado,"Liceo, Professionale, Tecnico",Progetti e Attività Esemplari,Attività di Stimolo Visivo-Emotivo e Orientamento Narrativo (Classe I),Orientamento | Arte e Creatività | Lettura e Scrittura | Valutazione e Autovalutazione
Orientamento; Continuità e Accoglienza; Valutazione e Autovalutazione,Sicilia,Ragusa,Galileo Ferraris,RGIS01300V,II Grado,"Liceo, Professionale, Tecnico",Progetti e Attività Esemplari,Laboratori di Peer Tutoring e Didattica Orientativa (Classe II),Orientamento | Continuità e Accoglienza | Valutazione e Autovalutazione
Orientamento; PCTO/Alternanza; Continuità e Accoglienza,Sicilia,Ragusa,Galileo Ferraris,RGIS01300V,II Grado,"Liceo, Professionale, Tecnico",Partnership e Collaborazioni Strategiche,Integrazione PCTO con Formazione Superiore e ITS Academy (Classi III-V),Orientamento | PCTO/Alternanza | Continuità e Accoglienza
PCTO/Alternanza; Orientamento; Valutazione e Autovalutazione,Sicilia,Ragusa,Galileo Ferraris,RGIS01300V,II Grado,"Liceo, Professionale, Tecnico",Partnership e Collaborazioni Strategiche,Percorso Formativo Personalizzato con Tutor Esterno,PCTO/Alternanza | Orientamento | Valutazione e Autovalutazione
PCTO/Alternanza; Orientamento,Sicilia,Ragusa,Galileo Ferraris,RGIS01300V,II Grado,"Liceo, Professionale, Tecnico",Partnership e Collaborazioni Strategiche,Ruolo delle Strutture Ospitanti e Requisiti,PCTO/Alternanza | Orientamento
PCTO/Alternanza; Orientamento; Valutazione e Autovalutazione; Digitalizzazione,Sicilia,Ragusa,Galileo Ferraris,RGIS01300V,II Grado,"Liceo, Professionale, Tecnico",Progetti e Attività Esemplari,"Percorso Strutturato per Classi Terze, Quarte e Quinte (PCTO)",PCTO/Alternanza | Orientamento | Valutazione e Autovalutazione | Digitalizzazione
PCTO/Alternanza; Valutazione e Autovalutazione; Orientamento,Sicilia,Ragusa,Galileo Ferraris,RGIS01300V,II Grado,"Liceo, Professionale, Tecnico",Azioni di Sistema e Governance,Integrazione Valutazione PCTO nel Voto Finale e Crediti,PCTO/Alternanza | Valutazione e Autovalutazione | Orientamento
PCTO/Alternanza; Orientamento; Imprenditorialità,Sicilia,Ragusa,Galileo Ferraris,RGIS01300V,II Grado,"Liceo, Professionale, Tecnico",Partnership e Collaborazioni Strategiche,Sinergia con il mondo produttivo per certificazione competenze,PCTO/Alternanza | Orientamento | Imprenditorialità
PCTO/Alternanza; Valutazione e Autovalutazione; Orientamento,Sicilia,Ragusa,Galileo Ferraris,RGIS01300V,II Grado,"Liceo, Professionale, Tecnico",Progetti e Attività Esemplari,Certificazione competenze tramite attestato strutturato,PCTO/Alternanza | Valutazione e Autovalutazione | Orientamento
Cittadinanza e Legalità; Educazione Civica; Valutazione e Autovalutazione; Orientamento,Sicilia,Ragusa,Galileo Ferraris,RGIS01300V,II Grado,"Liceo, Professionale, Tecnico",Progetti e Attività Esemplari,Valutazione ad ampio raggio delle competenze trasversali e di cittadinanza,Cittadinanza e Legalità | Educazione Civica | Valutazione e Autovalutazione | Orientamento
PCTO/Alternanza; Orientamento; Valutazione e Autovalutazione; Formazione Docenti,Sicilia,Ragusa,Galileo Ferraris,RGIS01300V,II Grado,"Liceo, Professionale, Tecnico",Azioni di Sistema e Governance,Ruolo e funzioni del Tutor Interno PCTO,PCTO/Alternanza | Orientamento | Valutazione e Autovalutazione | Formazione Docenti
PCTO/Alternanza; Orientamento; Imprenditorialità,Sicilia,Ragusa,Galileo Ferraris,RGIS01300V,II Grado,"Liceo, Professionale, Tecnico",Progetti e Attività Esemplari,Percorsi per le Competenze Trasversali e per l'Orientamento (PCTO),PCTO/Alternanza | Orientamento | Imprenditorialità
Scienze e Ricerca; Matematica e Logica; Orientamento; Valutazione e Autovalutazione,Sicilia,Ragusa,Galileo Ferraris,RGIS01300V,II Grado,"Liceo, Professionale, Tecnico",Progetti e Attività Esemplari,Valorizzazione delle Eccellenze e Partecipazione a Concorsi,Scienze e Ricerca | Matematica e Logica | Orientamento | Valutazione e Autovalutazione
Inclusione e BES; Prevenzione Disagio; Orientamento,Sicilia,Ragusa,Galileo Ferraris,RGIS01300V,II Grado,"Liceo, Professionale, Tecnico",Progetti e Attività Esemplari,Percorsi di Potenziamento Competenze di Base e Motivazione,Inclusione e BES | Prevenzione Disagio | Orientamento
Orientamento; PCTO/Alternanza; Cittadinanza e Legalità,Sicilia,Ragusa,Galileo Ferraris,RGIS01300V,II Grado,"Liceo, Professionale, Tecnico",Partnership e Collaborazioni Strategiche,Incontri con Funzionari Centro per l'Impiego,Orientamento | PCTO/Alternanza | Cittadinanza e Legalità
PCTO/Alternanza; Orientamento; Imprenditorialità,Sicilia,Ragusa,Galileo Ferraris,RGIS01300V,II Grado,"Liceo, Professionale, Tecnico",Progetti e Attività Esemplari,Apprendistato Duale Settore Meccanico,PCTO/Alternanza | Orientamento | Imprenditorialità
Orientamento; Cittadinanza e Legalità; Educazione Civica; Scienze e Ricerca,Lazio,Rieti,Liceo Scientifico,RIPS00801E,II Grado,Liceo,Progetti e Attività Esemplari,Liceo delle Scienze Umane: Studio delle Relazioni Umane e Identità,Orientamento | Cittadinanza e Legalità | Educazione Civica | Scienze e Ricerca
Orientamento; Cittadinanza e Legalità; Educazione Civica; Lingue Straniere; Scienze e Ricerca; Imprenditorialità,Lazio,Rieti,Liceo Scientifico,RIPS00801E,II Grado,Liceo,Progetti e Attività Esemplari,Liceo Scienze Umane opzione Economico-Sociale: Approfondimento Metodologia Ricerca,Orientamento | Cittadinanza e Legalità | Educazione Civica | Lingue Straniere | Scienze e Ricerca | Imprenditorialità
Orientamento; PCTO/Alternanza; Imprenditorialità; Scienze e Ricerca,Lazio,Rieti,Liceo Scientifico,RIPS00801E,II Grado,Liceo,Progetti e Attività Esemplari,Indirizzi Tecnici: Preparazione al Mondo del Lavoro e agli Albi Professionali,Orientamento | PCTO/Alternanza | Imprenditorialità | Scienze e Ricerca
Orientamento; Sostenibilità e Ambiente; Arte e Creatività; Cittadinanza e Legalità,Lazio,Rieti,Liceo Scientifico,RIPS00801E,II Grado,Liceo,Progetti e Attività Esemplari,Ambasciatori digitali dell'arte - Gallerie degli Uffizi,Orientamento | Sostenibilità e Ambiente | Arte e Creatività | Cittadinanza e Legalità
